facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/06/2009 15:40:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/08/2009 12:15:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/13/2009 14:45:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/15/2009 16:30:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/20/2009 12:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/22/2009 15:15:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/27/2009 16:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/29/2009 12:05:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/05/2009 15:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/11/2009 08:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/13/2009 07:15:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/17/2009 12:00:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/24/2009 16:30:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),09/01/2009 15:15:00,BEACH,77238-39-2,Microcystin,Total,,0.1,ug/l,False,0.1,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/12/2006 08:40:00,BEACH,77238-39-2,Microcystin,Total,,0.44,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/19/2006 08:50:00,BEACH,77238-39-2,Microcystin,Total,,0.21,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/26/2006 08:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/29/2006 08:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/05/2006 09:00:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/22/2006 08:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/11/2008 15:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/27/2007 11:15:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/20/2007 11:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/30/2007 11:15:00,BEACH,77238-39-2,Microcystin,Total,,0.3,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/13/2007 10:45:00,BEACH,77238-39-2,Microcystin,Total,,0.4,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/29/2008 08:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/22/2008 08:05:00,BEACH,77238-39-2,Microcystin,Total,,0.45,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/15/2008 09:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/20/2008 14:50:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/20/2013 14:15:00,BEACH,77238-39-2,Microcystin,Total,,0.18,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/27/2013 13:15:00,BEACH,77238-39-2,Microcystin,Total,,0.4,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/23/2016 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/31/2016 11:15:00,BEACH,77238-39-2,Microcystin,Total,,0.16,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/13/2016 10:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/07/2016 14:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/20/2016 11:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/27/2016 10:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/05/2016 10:20:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/13/2016 11:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/01/2016 10:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/08/2016 10:30:00,BEACH,77238-39-2,Microcystin,Total,,0.87,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/15/2016 10:45:00,BEACH,77238-39-2,Microcystin,Total,,31.75,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/25/2016 10:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/18/2016 10:25:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/22/2016 11:21:00,BEACH,77238-39-2,Microcystin,Total,,0.35,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/29/2016 11:02:00,BEACH,77238-39-2,Microcystin,Total,,0.16,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/18/2015 13:10:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/01/2015 11:37:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/26/2015 12:15:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/10/2015 11:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/16/2015 10:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/22/2015 11:20:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/29/2015 10:55:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/06/2015 11:35:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/13/2015 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/22/2015 10:25:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/10/2015 10:45:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/29/2015 11:40:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/03/2015 11:20:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/18/2015 11:20:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/24/2015 12:16:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/19/2014 12:55:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/31/2015 11:32:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/27/2014 11:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/16/2014 11:30:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/04/2014 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/09/2014 11:15:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/30/2014 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/23/2014 11:20:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/15/2014 10:10:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/07/2014 11:15:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/28/2014 11:10:00,BEACH,77238-39-2,Microcystin,Total,,0.16,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/21/2014 11:15:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/04/2014 11:20:00,BEACH,77238-39-2,Microcystin,Total,,0.28,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/25/2014 11:28:00,BEACH,77238-39-2,Microcystin,Total,,0.17,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/18/2014 13:04:00,BEACH,77238-39-2,Microcystin,Total,,0.15,ug/l,False,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/13/2014 11:45:00,BEACH,77238-39-2,Microcystin,Total,,0.56,ug/l,True,0.15,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/23/2018 10:50:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/13/2018 11:40:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/20/2018 10:50:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/30/2018 11:05:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/06/2018 11:15:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/08/2018 10:15:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/01/2018 09:45:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/25/2018 10:18:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/18/2018 10:15:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/11/2018 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),06/27/2018 10:30:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),07/03/2018 10:30:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/28/2019 10:27:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),05/21/2019 10:32:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/15/2018 10:30:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/22/2018 10:45:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21350001,Beeds Lake Beach (Beeds Lake State Park),08/29/2018 11:00:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,FRANKLIN,07080204,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),08/28/2018 13:08:00,BEACH,77238-39-2,Microcystin,Total,,0.79,ug/l,True,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),08/21/2018 15:14:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),08/14/2018 13:33:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),05/21/2019 15:25:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),05/28/2019 14:00:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),07/02/2018 14:22:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),06/26/2018 15:00:00,BEACH,77238-39-2,Microcystin,Total,,0.87,ug/l,True,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),07/10/2018 13:45:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),07/17/2018 13:45:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),07/24/2018 14:15:00,BEACH,77238-39-2,Microcystin,Total,,0.76,ug/l,True,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),07/31/2018 14:11:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),08/07/2018 13:35:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),06/05/2018 14:50:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),05/29/2018 13:25:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
6,21390001,Springbrook Beach (Springbrook State Park),06/19/2018 14:30:00,BEACH,77238-39-2,Microcystin,Total,,0.75,ug/l,False,0.75,,,TOT MICROCYSTIN,BEA002,Actual,SW,Water,,,GUTHRIE,07100007,Lake,
