"lakeid","year4","sampledate","depth_range_m","rep","tri_chl_spec","mono_chl_spec","phaeo_spec","uncorrect_chl_fluor","correct_chl_fluor","phaeo_fluor","flag_spec","flag_fluor"
"FI",2013,"2013-07-10",11,1,,,,2.0,1.3,1.5,,"D"
"FI",2013,"2013-07-10",12,1,,,,1.8,0.9,1.9,,"D"
"FI",2013,"2013-07-10","0-2",1,8.8,7.5,1.8,16.6,11.0,11.8,"J","D"
"FI",2013,"2013-07-10","0-2",2,8.0,4.6,5.2,21.5,19.8,3.7,"J","D"
"ME",2013,"2013-07-22","0-2",1,14.1,10.0,6.1,28.6,29.3,-1.4,"J","D"
"ME",2013,"2013-07-22","0-2",2,15.9,10.9,7.4,24.0,17.4,14.2,"J","D"
"ME",2013,"2013-07-22","0-8",1,14.8,8.6,9.5,20.9,13.2,16.5,"J","D"
"MO",2013,"2013-07-22","0-2",1,9.6,8.0,2.0,15.9,14.6,2.9,"J","D"
"MO",2013,"2013-07-22","0-2",2,6.7,5.6,1.5,16.9,15.0,4.0,"J","D"
"MO",2013,"2013-07-22","0-8",1,8.9,6.9,2.9,16.4,14.7,3.6,"J","D"
"WI",2013,"2013-07-22","0-2",1,25.2,18.0,11.3,40.7,26.9,29.2,"J","D"
"WI",2013,"2013-07-22","0-2",2,22.6,13.2,15.2,46.7,40.4,13.3,"J","D"
"FI",2013,"2013-07-23","0-2",1,10.5,7.2,4.9,17.9,15.0,6.1,"J","D"
"FI",2013,"2013-07-23","0-2",2,10.2,8.9,1.5,16.5,15.0,3.1,"J","D"
"ME",2013,"2013-08-05",0,1,,,,14.3,8.1,13.3,,"D"
"ME",2013,"2013-08-05",2,1,,,,16.7,9.0,16.4,,"D"
"ME",2013,"2013-08-05",4,1,,,,16.8,14.7,4.4,,"D"
"ME",2013,"2013-08-05",6,1,,,,16.9,13.9,6.4,,"D"
"ME",2013,"2013-08-05",8,1,,,,13.5,11.6,4.0,,"D"
"ME",2013,"2013-08-05",10,1,,,,4.7,3.1,3.4,,"D"
"ME",2013,"2013-08-05",12,1,,,,2.0,1.2,1.7,,"D"
"ME",2013,"2013-08-05","0-2",1,8.5,6.4,3.0,14.7,7.6,15.1,"J","D"
"ME",2013,"2013-08-05","0-2",2,9.9,8.4,2.0,14.5,9.7,10.3,"J","D"
"ME",2013,"2013-08-05","0-8",1,11.4,9.3,2.8,14.6,9.2,11.4,"J","D"
"MO",2013,"2013-08-06",0,1,,,,12.9,11.7,2.5,,"D"
"MO",2013,"2013-08-06",2,1,,,,11.7,8.1,7.7,,"D"
"MO",2013,"2013-08-06",4,1,,,,14.0,12.7,2.6,,"D"
"MO",2013,"2013-08-06",6,1,,,,13.2,11.8,3.0,,"D"
"MO",2013,"2013-08-06",8,1,,,,7.5,6.2,2.7,,"D"
"MO",2013,"2013-08-06",10,1,,,,2.9,2.2,1.6,,"D"
"MO",2013,"2013-08-06",12,1,,,,2.6,1.7,1.8,,"D"
"MO",2013,"2013-08-06","0-2",1,5.3,4.3,1.3,12.8,11.0,3.8,"J","D"
"MO",2013,"2013-08-06","0-2",2,6.9,5.0,2.7,14.6,12.9,3.6,"J","D"
"MO",2013,"2013-08-06","0-8",1,6.0,4.2,2.8,12.4,10.0,5.0,"J","D"
"FI",2013,"2013-08-07",0,1,,,,13.8,8.3,11.5,,"D"
"FI",2013,"2013-08-07",2,1,,,,16.1,13.7,5.2,,"D"
"FI",2013,"2013-08-07",3,1,,,,17.3,11.3,12.6,,"D"
"FI",2013,"2013-08-07",4,1,,,,17.9,15.2,5.7,,"D"
"FI",2013,"2013-08-07",5,1,,,,11.5,9.6,4.0,,"D"
"FI",2013,"2013-08-07",6,1,,,,3.9,2.6,2.7,,"D"
"FI",2013,"2013-08-07",7,1,,,,4.2,3.0,2.6,,"D"
"FI",2013,"2013-08-07",8,1,,,,3.3,2.5,1.7,,"D"
"FI",2013,"2013-08-07",9,1,,,,2.5,1.7,1.6,,"D"
"FI",2013,"2013-08-07",10,1,,,,3.2,2.2,2.1,,"D"
"FI",2013,"2013-08-07",11,1,,,,3.1,2.0,2.4,,"D"
"FI",2013,"2013-08-07",12,1,,,,2.3,1.1,2.4,,"D"
"FI",2013,"2013-08-07","0-2",1,11.8,9.3,3.4,17.4,15.3,4.5,"J","D"
"FI",2013,"2013-08-07","0-2",2,13.8,11.2,3.5,16.6,9.5,15.1,"J","D"
"WI",2013,"2013-08-08",0,1,,,,26.8,24.0,6.0,,"D"
"WI",2013,"2013-08-08",1,1,,,,24.0,17.5,13.7,,"D"
"WI",2013,"2013-08-08",2,1,,,,23.5,15.6,16.9,,"D"
"WI",2013,"2013-08-08","0-2",1,16.6,12.3,6.5,30.4,27.1,6.9,"J","D"
"WI",2013,"2013-08-08","0-2",2,14.5,9.3,8.1,21.5,18.8,5.7,"J","D"
"WI",2013,"2013-08-19","0-2",1,14.2,4.5,15.5,20.3,15.6,10.1,"J","D"
"WI",2013,"2013-08-19","0-2",2,15.2,13.2,2.5,19.1,14.6,9.6,"J","D"
"FI",2013,"2013-08-20","0-2",1,8.3,6.6,2.4,15.6,14.1,3.4,"J","D"
"FI",2013,"2013-08-20","0-2",2,9.1,6.8,3.3,17.5,15.8,3.7,"J","D"
"ME",2013,"2013-08-21","0-2",1,4.6,3.8,1.0,9.0,5.6,7.3,"J","D"
"ME",2013,"2013-08-21","0-2",2,3.7,3.0,0.8,9.3,6.7,5.5,"J","D"
"ME",2013,"2013-08-21","0-8",1,4.6,3.2,2.0,10.7,9.3,3.0,"J","D"
"MO",2013,"2013-08-21","0-2",1,4.4,3.8,0.8,15.4,13.8,3.5,"J","D"
"MO",2013,"2013-08-21","0-2",2,2.6,2.2,0.6,9.2,8.1,2.3,"J","D"
"MO",2013,"2013-08-21","0-8",1,3.8,2.8,1.4,7.8,5.3,5.2,"J","D"
"ME",2013,"2013-09-04",0,1,,,,13.1,11.8,2.7,,"D"
"ME",2013,"2013-09-04",2,1,,,,12.8,10.0,5.9,,"D"
"ME",2013,"2013-09-04",4,1,,,,14.8,13.6,2.6,,"D"
"ME",2013,"2013-09-04",6,1,,,,11.6,6.9,9.9,,"D"
"ME",2013,"2013-09-04",8,1,,,,11.0,6.7,9.1,,"D"
"ME",2013,"2013-09-04",10,1,,,,5.9,4.8,2.2,,"D"
"ME",2013,"2013-09-04",12,1,,,,3.2,2.5,1.5,,"D"
"ME",2013,"2013-09-04","0-2",1,5.7,4.0,2.5,10.8,6.3,9.5,"J","D"
"ME",2013,"2013-09-04","0-2",2,6.0,5.0,1.2,11.1,7.4,7.8,"J","D"
"ME",2013,"2013-09-04","0-8",1,6.5,4.0,3.9,13.3,12.0,2.8,"J","D"
"WI",2013,"2013-09-09",0,1,,,,14.8,12.1,5.7,,"D"
"WI",2013,"2013-09-09",1,1,,,,31.1,26.6,9.5,,"D"
"WI",2013,"2013-09-09",2,1,,,,27.5,21.9,11.9,,"D"
"WI",2013,"2013-09-09","0-2",1,26.5,18.0,12.8,33.4,29.0,9.3,"J","D"
"WI",2013,"2013-09-09","0-2",2,24.6,21.2,4.2,30.7,26.6,8.8,"J","D"
"MO",2013,"2013-09-10",0,1,,,,6.8,3.1,7.7,,"D"
"MO",2013,"2013-09-10",2,1,,,,7.1,3.5,7.6,,"D"
"MO",2013,"2013-09-10",4,1,,,,7.7,6.1,3.4,,"D"
"MO",2013,"2013-09-10",6,1,,,,7.2,5.3,4.0,,"D"
"MO",2013,"2013-09-10",8,1,,,,5.4,3.7,3.6,,"D"
"MO",2013,"2013-09-10",10,1,,,,1.9,-2.2,8.7,,"D"
"MO",2013,"2013-09-10",12,1,,,,1.3,0.3,2.2,,"D"
"MO",2013,"2013-09-10","0-2",1,5.8,4.8,1.4,8.5,7.7,1.8,"J","D"
"MO",2013,"2013-09-10","0-2",2,5.8,5.0,1.0,6.9,3.1,8.0,"J","D"
"MO",2013,"2013-09-10","0-8",1,5.0,4.3,0.9,7.5,4.6,6.1,"J","D"
"FI",2013,"2013-09-12",0,1,,,,20.8,19.0,3.8,,"D"
"FI",2013,"2013-09-12",2,1,,,,22.4,20.4,4.2,,"D"
"FI",2013,"2013-09-12",4,1,,,,23.9,22.0,3.9,,"D"
"FI",2013,"2013-09-12",6,1,,,,11.5,9.8,3.5,,"D"
"FI",2013,"2013-09-12",7,1,,,,3.3,2.2,2.4,,"D"
"FI",2013,"2013-09-12",8,1,,,,3.0,2.1,1.8,,"D"
"FI",2013,"2013-09-12",9,1,,,,2.2,1.7,1.1,,"D"
"FI",2013,"2013-09-12",10,1,,,,2.7,1.1,3.4,,"D"
"FI",2013,"2013-09-12",11,1,,,,2.8,-12.3,32.0,,"D"
"FI",2013,"2013-09-12",12,1,,,,2.5,-8.3,23.0,,"D"
"FI",2013,"2013-09-12","0-2",1,11.9,10.8,1.1,19.2,17.3,4.0,"J","D"
"FI",2013,"2013-09-12","0-2",2,14.1,12.6,1.5,22.4,20.5,3.9,"J","D"
"ME",2013,"2013-09-30","0-2",1,8.4,5.8,3.9,10.5,5.7,10.0,"J","D"
"ME",2013,"2013-09-30","0-2",2,8.0,6.4,2.3,10.6,5.5,10.8,"J","D"
"ME",2013,"2013-09-30","0-8",1,9.0,7.0,2.8,14.5,12.7,3.7,"J","D"
"MO",2013,"2013-10-01","0-2",1,5.7,4.4,1.9,9.9,8.8,2.4,"J","D"
"MO",2013,"2013-10-01","0-2",2,5.4,4.4,1.5,9.9,8.8,2.3,"J","D"
"MO",2013,"2013-10-01","0-8",1,4.9,4.0,1.1,10.2,8.8,2.8,"J","D"
"WI",2013,"2013-10-02","0-2",1,17.3,11.7,8.7,26.4,21.9,9.5,"J","D"
"WI",2013,"2013-10-02","0-2",2,16.2,12.9,4.6,24.1,21.0,6.6,"J","D"
"FI",2013,"2013-10-03",0,1,,,,11.7,10.5,2.4,,"D"
"FI",2013,"2013-10-03",2,1,,,,17.6,15.9,3.8,,"D"
"FI",2013,"2013-10-03",4,1,,,,13.6,12.3,2.9,,"D"
"FI",2013,"2013-10-03",6,1,,,,13.5,12.2,2.9,,"D"
"FI",2013,"2013-10-03",8,1,,,,6.9,5.5,3.1,,"D"
"FI",2013,"2013-10-03","0-2",1,7.9,6.8,1.4,14.6,13.0,3.2,"J","D"
"FI",2013,"2013-10-03","0-2",2,7.1,5.1,2.9,15.2,14.0,2.5,"J","D"
"ME",2013,"2013-10-29","0-2",1,7.9,5.7,3.3,12.5,10.5,4.2,"J","D"
"ME",2013,"2013-10-29","0-2",2,7.4,4.1,5.1,12.6,11.0,3.5,"J","D"
"ME",2013,"2013-10-29","0-8",1,7.7,6.1,2.2,14.9,13.3,3.5,"J","D"
"MO",2013,"2013-10-30","0-2",1,4.9,4.1,1.2,10.3,8.8,3.1,"J","D"
"MO",2013,"2013-10-30","0-2",2,5.5,4.7,1.1,10.2,8.9,2.7,"J","D"
"MO",2013,"2013-10-30","0-8",1,5.0,3.8,1.8,10.3,9.0,2.8,"J","D"
"WI",2013,"2013-10-31","0-2",1,21.4,16.7,6.5,27.4,24.9,5.4,"J","D"
"WI",2013,"2013-10-31","0-2",2,22.1,18.1,5.3,24.4,17.8,13.9,"J","D"
"FI",2013,"2013-11-01",0,1,,,,16.9,13.8,6.5,,"D"
"FI",2013,"2013-11-01",2,1,,,,20.6,18.9,3.6,,"D"
"FI",2013,"2013-11-01",4,1,,,,16.8,9.1,16.3,,"D"
"FI",2013,"2013-11-01",6,1,,,,15.8,12.1,8.0,,"D"
"FI",2013,"2013-11-01",8,1,,,,20.3,18.4,4.1,,"D"
"FI",2013,"2013-11-01",10,1,,,,19.9,17.6,4.9,,"D"
"FI",2013,"2013-11-01",12,1,,,,15.6,13.7,4.1,,"D"
"FI",2013,"2013-11-01","0-2",1,10.5,7.6,4.3,16.7,13.2,7.4,"J","D"
"FI",2013,"2013-11-01","0-2",2,12.1,11.1,1.0,17.6,15.1,5.4,"J","D"
"ME",2013,"2013-12-02","0-2",1,4.3,2.8,2.2,9.5,8.1,3.0,"J","D"
"ME",2013,"2013-12-02","0-2",2,7.0,3.6,5.4,11.2,9.8,2.9,"J","D"
"ME",2013,"2013-12-02","0-8",1,5.8,4.2,2.4,10.7,9.4,2.7,"J","D"
"ME",2014,"2014-02-03","0-2",1,13.0,10.0,4.4,10.8,9.5,2.7,"J","D"
"ME",2014,"2014-02-03","0-2",2,10.1,8.2,2.8,18.7,17.1,3.3,"J","D"
"ME",2014,"2014-02-03","0-8",1,5.1,3.0,3.4,8.1,7.1,2.2,"J","D"
"MO",2014,"2014-03-13","0-2",1,1.4,1.1,0.4,2.1,1.7,0.8,"J","D"
"MO",2014,"2014-03-13","0-2",2,1.3,0.7,0.9,2.0,1.6,0.8,"J","D"
"MO",2014,"2014-03-13","0-8",1,1.5,1.2,0.4,1.9,1.5,1.0,"J","D"
"FI",2014,"2014-03-26","0-2",1,5.0,4.0,1.3,9.9,9.0,2.0,"J","D"
"FI",2014,"2014-03-26","0-2",2,5.5,4.6,1.1,9.1,8.1,2.0,"J","D"
"ME",2014,"2014-04-29","0-2",1,8.6,5.3,5.0,15.2,12.6,5.4,"J","D"
"ME",2014,"2014-04-29","0-2",2,10.2,6.9,5.0,16.3,13.3,6.4,"J","D"
"ME",2014,"2014-04-29","0-8",1,10.2,5.8,7.0,16.2,12.5,7.9,"J","D"
"MO",2014,"2014-04-30","0-2",1,9.2,3.9,8.5,17.1,13.8,7.0,"J","D"
"MO",2014,"2014-04-30","0-2",2,9.8,3.8,9.6,16.2,12.9,6.9,"J","D"
"MO",2014,"2014-04-30","0-8",1,8.4,3.7,7.6,12.8,10.0,5.9,"J","D"
"FI",2014,"2014-05-01","0-2",1,9.5,7.3,3.2,19.3,17.7,3.3,"J","D"
"FI",2014,"2014-05-01","0-2",2,10.5,5.7,7.6,14.8,12.3,5.4,"J","D"
"WI",2014,"2014-05-02","0-2",1,8.9,6.8,3.2,17.3,14.2,6.6,"J","D"
"WI",2014,"2014-05-02","0-2",2,8.9,6.6,3.4,15.3,12.0,7.1,"J","D"
"FI",2014,"2014-05-13","0-2",1,16.2,13.1,4.2,37.6,35.3,4.9,"J","D"
"FI",2014,"2014-05-13","0-2",2,11.7,9.4,3.0,36.7,34.7,4.2,"J","D"
"ME",2014,"2014-05-14","0-2",1,23.1,18.5,6.3,38.6,33.7,10.4,"J","D"
"ME",2014,"2014-05-14","0-2",2,24.4,18.7,8.2,38.6,34.3,9.1,"J","D"
"ME",2014,"2014-05-14","0-8",1,20.5,12.8,12.0,32.6,26.7,12.5,"J","D"
"MO",2014,"2014-05-15","0-2",1,4.1,3.0,1.5,4.7,4.0,1.5,"J","D"
"MO",2014,"2014-05-15","0-2",2,2.6,2.0,0.9,3.9,3.0,2.0,"J","D"
"MO",2014,"2014-05-15","0-8",1,2.8,2.0,1.1,4.6,3.8,1.7,"J","D"
"WI",2014,"2014-05-15","0-2",1,9.8,7.5,3.5,25.0,21.1,8.4,"J","D"
"WI",2014,"2014-05-15","0-2",2,9.9,7.0,4.3,19.3,15.5,7.9,"J","D"
"ME",2014,"2014-05-28","0-2",1,14.4,1.4,21.2,23.6,18.9,9.9,"J","D"
"ME",2014,"2014-05-28","0-2",2,12.2,6.2,9.4,24.2,18.9,11.2,"J","D"
"ME",2014,"2014-05-28","0-8",1,,,,20.4,15.6,10.2,,"D"
"MO",2014,"2014-05-28","0-2",1,2.0,1.9,0.0,5.5,4.6,2.0,"J","D"
"MO",2014,"2014-05-28","0-2",2,3.8,2.7,1.5,6.7,6.1,1.2,"J","D"
"MO",2014,"2014-05-28","0-8",1,2.4,1.2,1.8,4.1,3.0,2.3,"J","D"
"FI",2014,"2014-05-29","0-2",1,8.1,7.2,1.1,14.8,13.7,2.2,"J","D"
"FI",2014,"2014-05-29","0-2",2,8.0,4.1,6.1,14.9,12.9,4.1,"J","D"
"WI",2014,"2014-06-03","0-2",1,14.5,7.6,10.8,15.8,13.2,5.4,"J","D"
"WI",2014,"2014-06-03","0-2",2,12.3,8.9,5.0,17.4,14.5,6.1,"J","D"
"ME",2014,"2014-06-09",0,1,,,,20.7,19.5,2.5,,"D"
"ME",2014,"2014-06-09",2,1,,,,13.9,10.8,6.8,,"D"
"ME",2014,"2014-06-09",4,1,,,,10.9,7.1,7.9,,"D"
"ME",2014,"2014-06-09",6,1,,,,3.5,2.7,1.6,,"D"
"ME",2014,"2014-06-09",8,1,,,,1.5,1.1,0.9,,"D"
"ME",2014,"2014-06-09",10,1,,,,0.8,0.5,0.6,,"D"
"ME",2014,"2014-06-09",12,1,,,,0.8,0.5,0.6,,"D"
"ME",2014,"2014-06-09","0-2",1,11.6,10.8,0.7,17.1,15.5,3.3,"J","D"
"ME",2014,"2014-06-09","0-2",2,11.2,5.8,8.6,14.8,9.3,11.8,"J","D"
"ME",2014,"2014-06-09","0-8",1,6.4,4.3,3.2,10.3,9.1,2.5,"J","D"
"MO",2014,"2014-06-10",0,1,,,,22.5,21.4,2.3,,"D"
"MO",2014,"2014-06-10",2,1,,,,26.4,25.1,2.7,,"D"
"MO",2014,"2014-06-10",4,1,,,,15.2,9.7,11.6,,"D"
"MO",2014,"2014-06-10",6,1,,,,8.2,6.1,4.4,,"D"
"MO",2014,"2014-06-10",8,1,,,,3.6,3.1,1.2,,"D"
"MO",2014,"2014-06-10",10,1,,,,2.0,1.5,1.0,,"D"
"MO",2014,"2014-06-10",12,1,,,,2.5,1.9,1.4,,"D"
"MO",2014,"2014-06-10","0-2",1,13.1,9.7,4.8,16.6,4.7,25.3,"J","D"
"MO",2014,"2014-06-10","0-2",2,14.0,7.2,10.7,19.9,8.8,23.5,"J","D"
"MO",2014,"2014-06-10","0-8",1,9.5,8.4,1.3,23.8,22.8,2.0,"J","D"
"FI",2014,"2014-06-11",0,1,,,,9.7,8.3,2.9,,"D"
"FI",2014,"2014-06-11",2,1,,,,12.9,11.4,3.3,,"D"
"FI",2014,"2014-06-11",4,1,,,,12.9,11.3,3.3,,"D"
"FI",2014,"2014-06-11",6,1,,,,5.1,3.5,3.4,,"D"
"FI",2014,"2014-06-11",7,1,,,,5.2,3.8,3.1,,"D"
"FI",2014,"2014-06-11",8,1,,,,2.4,1.6,1.8,,"D"
"FI",2014,"2014-06-11",9,1,,,,2.7,1.6,2.3,,"D"
"FI",2014,"2014-06-11",10,1,,,,2.0,1.3,1.6,,"D"
"FI",2014,"2014-06-11",11,1,,,,1.5,1.0,1.1,,"D"
"FI",2014,"2014-06-11",12,1,,,,1.4,0.9,1.0,,"D"
"FI",2014,"2014-06-11","0-2",1,6.6,5.0,2.3,10.1,8.7,2.9,"J","D"
"FI",2014,"2014-06-11","0-2",2,6.2,3.7,3.8,9.0,7.8,2.7,"J","D"
"WI",2014,"2014-06-12",0,1,,,,33.6,29.5,8.6,,"D"
"WI",2014,"2014-06-12",1,1,,,,35.2,30.8,9.4,,"D"
"WI",2014,"2014-06-12",2,1,,,,35.5,31.1,9.4,,"D"
"WI",2014,"2014-06-12","0-2",1,20.1,13.5,10.1,28.4,15.3,27.8,"J","D"
"WI",2014,"2014-06-12","0-2",2,21.1,17.2,5.4,25.9,11.7,30.2,"J","D"
"ME",2014,"2014-06-23","0-2",1,9.7,,,13.5,10.7,6.1,"J","D"
"ME",2014,"2014-06-23","0-2",2,9.2,8.0,1.4,13.6,12.8,1.8,"J","D"
"ME",2014,"2014-06-23","0-8",1,6.7,5.7,1.3,12.8,10.1,5.8,"J","D"
"MO",2014,"2014-06-23","0-2",1,6.7,5.2,2.3,11.8,10.7,2.4,"J","D"
"MO",2014,"2014-06-23","0-2",2,6.7,5.4,2.0,13.3,11.0,5.0,"J","D"
"MO",2014,"2014-06-23","0-8",1,6.3,5.0,1.9,14.7,13.0,3.6,"J","D"
"WI",2014,"2014-06-24","0-2",1,13.0,11.4,2.0,18.5,15.6,6.2,"J","D"
"WI",2014,"2014-06-24","0-2",2,14.7,11.4,5.0,19.0,16.1,6.1,"J","D"
"FI",2014,"2014-06-25","0-2",1,3.1,2.5,0.7,7.2,6.1,2.3,"J","D"
"FI",2014,"2014-06-25","0-2",2,4.1,3.2,1.3,7.2,6.0,2.6,"J","D"
"ME",2014,"2014-07-07",0,1,,,,10.5,9.2,2.8,,"D"
"ME",2014,"2014-07-07",2,1,,,,22.1,20.8,2.6,,"D"
"ME",2014,"2014-07-07",4,1,,,,12.9,11.6,2.8,,"D"
"ME",2014,"2014-07-07",6,1,,,,9.4,7.8,3.3,,"D"
"ME",2014,"2014-07-07",8,1,,,,3.6,2.5,2.1,,"D"
"ME",2014,"2014-07-07",10,1,,,,2.0,1.2,1.6,,"D"
"ME",2014,"2014-07-07",12,1,,,,1.7,1.0,1.4,,"D"
"ME",2014,"2014-07-07","0-2",1,12.4,10.7,2.1,22.5,23.3,-1.9,"J","D"
"ME",2014,"2014-07-07","0-2",2,14.5,12.8,1.8,24.3,22.6,3.5,"J","D"
"ME",2014,"2014-07-07","0-8",1,11.8,10.1,2.1,14.2,12.1,4.3,"J","D"
"FI",2014,"2014-07-08",0,1,,,,13.1,11.9,2.5,,"D"
"FI",2014,"2014-07-08",2,1,,,,9.8,8.4,3.0,,"D"
"FI",2014,"2014-07-08",4,1,,,,9.2,7.9,2.7,,"D"
"FI",2014,"2014-07-08",6,1,,,,6.0,4.9,2.5,,"D"
"FI",2014,"2014-07-08",7,1,,,,2.2,1.5,1.4,,"D"
"FI",2014,"2014-07-08",8,1,,,,2.1,1.4,1.4,,"D"
"FI",2014,"2014-07-08",9,1,,,,1.5,1.0,1.1,,"D"
"FI",2014,"2014-07-08",10,1,,,,1.4,0.9,0.9,,"D"
"FI",2014,"2014-07-08",11,1,,,,2.2,1.2,1.9,,"D"
"FI",2014,"2014-07-08",12,1,,,,3.6,3.8,-0.4,,"D"
"FI",2014,"2014-07-08","0-2",1,3.6,3.1,0.6,12.7,11.4,2.8,"J","D"
"FI",2014,"2014-07-08","0-2",2,2.5,2.1,0.6,9.6,8.3,2.6,"J","D"
"MO",2014,"2014-07-09",0,1,,,,23.9,20.8,6.5,,"D"
"MO",2014,"2014-07-09",2,1,,,,20.5,18.2,4.9,,"D"
"MO",2014,"2014-07-09",4,1,,,,11.2,1.2,21.0,,"D"
"MO",2014,"2014-07-09",6,1,,,,21.6,19.0,5.5,,"D"
"MO",2014,"2014-07-09",8,1,,,,20.0,17.7,5.0,,"D"
"MO",2014,"2014-07-09",10,1,,,,1.6,0.9,1.4,,"D"
"MO",2014,"2014-07-09",12,1,,,,1.1,0.7,1.0,,"D"
"MO",2014,"2014-07-09","0-2",1,9.9,7.8,3.0,11.2,7.2,8.4,"J","D"
"MO",2014,"2014-07-09","0-2",2,10.2,8.2,2.8,10.2,7.4,6.1,"J","D"
"MO",2014,"2014-07-09","0-8",1,8.5,6.2,3.4,9.1,-0.5,20.3,"J","D"
"WI",2014,"2014-07-10",0,1,,,,17.9,15.3,5.6,,"D"
"WI",2014,"2014-07-10",1,1,,,,16.7,14.0,5.7,,"D"
"WI",2014,"2014-07-10",2,1,,,,14.6,12.5,4.3,,"D"
"WI",2014,"2014-07-10","0-2",1,11.5,9.4,3.1,14.4,11.8,5.6,"J","D"
"WI",2014,"2014-07-10","0-2",1,,,,16.5,13.9,5.5,,"D"
"ME",2014,"2014-07-21",12,1,,,,1.8,1.1,1.3,,"D"
"ME",2014,"2014-07-21","0-2",1,10.3,8.0,3.3,12.9,12.7,0.3,"J","D"
"ME",2014,"2014-07-21","0-2",2,8.7,6.8,2.7,11.5,8.3,6.7,"J","D"
"ME",2014,"2014-07-21","0-8",1,10.1,8.5,2.2,11.4,10.1,2.7,"J","D"
"MO",2014,"2014-07-21","0-2",1,6.6,5.1,2.3,10.4,8.8,3.4,"J","D"
"MO",2014,"2014-07-21","0-2",2,5.4,4.2,1.7,7.1,5.9,2.6,"J","D"
"MO",2014,"2014-07-21","0-8",1,6.6,4.9,2.5,6.8,4.7,4.4,"J","D"
"FI",2014,"2014-07-22","0-2",1,10.8,9.0,2.4,11.1,9.6,3.2,"J","D"
"FI",2014,"2014-07-22","0-2",2,8.6,7.9,0.6,12.3,10.7,3.4,"J","D"
"WI",2014,"2014-07-23","0-2",1,8.8,7.4,1.9,12.9,10.9,4.2,"J","D"
"WI",2014,"2014-07-23","0-2",2,8.0,6.6,2.0,12.2,10.3,4.0,"J","D"
"ME",2014,"2014-08-04",0,1,,,,14.0,12.5,3.1,,"D"
"ME",2014,"2014-08-04",2,1,,,,14.8,13.0,3.7,,"D"
"ME",2014,"2014-08-04",4,1,,,,14.1,12.5,3.3,,"D"
"ME",2014,"2014-08-04",6,1,,,,12.6,9.4,6.8,,"D"
"ME",2014,"2014-08-04",8,1,,,,7.4,5.5,4.0,,"D"
"ME",2014,"2014-08-04",10,1,,,,3.1,2.0,2.4,,"D"
"ME",2014,"2014-08-04","0-2",1,10.4,7.9,3.6,11.6,8.5,6.5,"J","D"
"ME",2014,"2014-08-04","0-2",2,7.3,5.4,2.9,13.6,10.9,5.8,"J","D"
"ME",2014,"2014-08-04","0-8",1,7.4,5.3,3.1,10.8,7.0,7.9,"J","D"
"MO",2014,"2014-08-05",0,1,,,,5.9,5.3,1.3,,"D"
"MO",2014,"2014-08-05",2,1,,,,10.9,9.7,2.6,,"D"
"MO",2014,"2014-08-05",4,1,,,,10.0,8.9,2.2,,"D"
"MO",2014,"2014-08-05",6,1,,,,8.7,6.4,5.0,,"D"
"MO",2014,"2014-08-05",8,1,,,,4.9,3.3,3.4,,"D"
"MO",2014,"2014-08-05","0-2",1,4.5,3.6,1.4,6.9,5.9,2.1,"J","D"
"MO",2014,"2014-08-05","0-2",2,4.4,3.8,0.7,8.9,7.9,2.1,"J","D"
"MO",2014,"2014-08-05","0-8",1,4.3,3.5,1.2,6.9,5.9,2.1,"J","D"
"WI",2014,"2014-08-06",0,1,,,,12.8,10.7,4.5,,"D"
"WI",2014,"2014-08-06",1,1,,,,24.1,21.1,6.4,,"D"
"WI",2014,"2014-08-06",2,1,,,,18.8,15.6,6.7,,"D"
"WI",2014,"2014-08-06","0-2",1,10.1,8.2,2.7,22.6,19.8,5.9,"J","D"
"WI",2014,"2014-08-06","0-2",2,10.0,8.1,2.7,18.2,15.4,6.1,"J","D"
"FI",2014,"2014-08-07",0,1,,,,10.9,9.5,3.1,,"D"
"FI",2014,"2014-08-07",2,1,,,,19.1,15.7,7.3,,"D"
"FI",2014,"2014-08-07",3,1,,,,19.7,17.8,4.0,,"D"
"FI",2014,"2014-08-07",4,1,,,,10.2,6.7,7.4,,"D"
"FI",2014,"2014-08-07",5,1,,,,14.7,12.7,4.3,,"D"
"FI",2014,"2014-08-07",6,1,,,,7.5,5.4,4.3,,"D"
"FI",2014,"2014-08-07","0-2",1,10.4,8.9,2.0,13.4,12.1,2.7,"J","D"
"FI",2014,"2014-08-07","0-2",2,9.7,8.5,1.4,22.9,21.0,4.1,"J","D"
"FI",2014,"2014-08-18","0-2",1,9.4,8.6,0.8,15.9,12.2,7.9,"J","D"
"FI",2014,"2014-08-18","0-2",2,12.6,11.3,1.5,15.2,13.5,3.7,"J","D"
"WI",2014,"2014-08-19","0-2",1,9.6,8.3,1.6,15.6,12.6,6.3,"J","D"
"WI",2014,"2014-08-19","0-2",1,,,,9.3,7.8,3.3,,"D"
"ME",2014,"2014-08-20","0-2",1,7.5,6.1,1.9,6.7,5.8,1.9,"J","D"
"ME",2014,"2014-08-20","0-8",1,4.6,3.8,1.2,10.7,9.4,2.8,"J","D"
"MO",2014,"2014-08-20","0-2",1,4.8,4.1,1.0,8.3,6.4,4.1,"J","D"
"MO",2014,"2014-08-20","0-2",2,5.0,4.2,1.1,5.2,4.5,1.3,"J","D"
"MO",2014,"2014-08-20","0-8",1,5.0,4.3,1.0,6.1,5.4,1.6,"J","D"
